896	57	1.2531860662701786
1350	940	2.346002621231979
209	311	0.102890739833415
1188	895	3.9045764362220057
791	182	5.154639175257731
1193	10390	1.2782621545736663
446	234	0.1977931627285553
1640	181	0.9353233830845771
657	8999	1.1447138215446138
350	802	0.649371972744438
718	190	1.9468334636434714
146	3324	0.22031053294167016
261	1196	2.7899159663865545
1291	77	0.8077544426494345
855	4246	0.5140885157250605
791	546	2.268041237113402
636	3500	3.8756127450980395
1188	2083	1.9896137617656606
1457	230	1.5069871436556737
1646	575	0.4281258860221151
2058	485	0.23264683447749812
1661	293	1.1429872495446267
475	207	0.7114779874213837
2044	13454	0.46399999999999997
396	6505	2.4232887490165225
1470	1426	1.0146699266503667
1446	531	1.4124783362218372
240	4688	0.6529992406985573
1005	1975	10.0
3	136	0.05768063145112325
1626	418	0.13107374553157686
620	544	0.6503834138028969
1719	16241	2.6126126126126126
884	257	0.7537173132797813
156	3457	0.10398613518197575
1839	724	1.116375481196328
553	161	1.5247436469014715
143	511	2.539178314273613
1804	377	1.1246612466124661
1567	5487	2.4205661467359905
1187	6409	2.4504504504504503
1757	16494	0.2356020942408377
516	1091	0.232406955956444
834	1547	2.921108742004264
1362	14114	0.558810274898603
1543	15250	10.0
459	7115	0.04755638244770159
1596	1469	0.6535648994515539
1638	6759	3.888888888888889
211	238	0.8395604395604396
1367	14143	1.1883223684210527
433	1044	1.8329794762915783
1443	959	10.0
1894	294	0.42651593011305244
90	2464	1.652173913043478
6	246	7.560975609756097
1594	4793	0.2447856315179606
269	599	0.5475701574264202
1008	196	0.9097320169252467
1413	288	1.6247991821235577
771	547	0.03778337531486146
830	4466	0.5280222325150532
2093	1415	5.591647331786543
981	11554	0.8955223880597014
1898	65	0.9913715078742533
202	4158	1.1793785310734464
391	3833	1.7180277349768875
23	883	0.37970314118053156
8	292	1.2446351931330473
419	327	1.1267605633802817
1764	16529	4.742404227212681
1717	291	0.4279300346085493
1819	6389	1.35386119257087
1790	858	6.5372168284789645
1441	4731	1.3200451297480256
1358	12283	0.8167635362496175
1228	769	3.8899253731343286
1809	2343	0.8482653450247808
1171	292	3.722943722943723
1923	4616	2.0735416090682888
238	4647	0.4797698589458055
2024	6202	0.5194805194805195
1131	1447	0.6419753086419754
1719	16258	1.7117117117117118
1038	11930	2.814910025706941
950	1259	0.32450896669513235
664	196	7.034102652428523
2011	606	0.9158415841584158
790	525	2.0676691729323307
677	954	2.3321033210332103
1384	14240	0.4382761139517896
931	4946	1.09717868338558
155	3446	2.07040866568193
1452	294	0.7207637231503581
1595	228	0.29996178830722203
176	3732	1.7804766269477543
620	2632	0.948594149389378
2034	2815	1.5489467162329615
1760	11042	1.9793459552495696
380	908	0.36564493542866033
485	7374	8.421052631578947
1088	814	0.4375527030825448
1696	707	0.30643513789581206
1432	14524	10.0
1693	344	0.0788818156656518
410	3078	4.079754601226994
1808	342	1.474694589877836
1287	1259	8.532423208191126
1278	464	0.9209572153734591
1627	5175	0.09163049673374545
598	324	0.4010923365762076
439	2904	2.314490885656417
1298	1447	0.3855421686746988
1966	614	0.4878048780487805
2032	67	2.913593256059009
1493	89	3.184438040345821
556	2582	0.25735294117647056
1094	12293	0.010881596383194324
450	1727	0.22415523586483774
516	7678	0.3404843165935316
658	51	1.4540647719762063
646	1032	0.738569753810082
1357	10358	0.32709359605911326
452	511	0.29304029304029305
225	842	3.4829510229386234
1430	706	1.1492537313432836
213	978	0.9614819170832107
684	704	0.05351881176211189
101	2623	0.0455554922840385
316	3032	6.864841745081266
704	9398	0.0030611798661827087
1049	59	0.3956043956043956
316	2846	2.6689478186484172
1757	16490	1.6806282722513088
1572	312	0.6625738445499827
50	959	0.3837520042757883
407	4028	4.821428571428571
420	55	0.05923202614379085
186	704	1.5455927051671734
1761	16520	1.108695652173913
69	1963	1.7774667599720084
1904	734	0.44642857142857145
1024	536	1.8468127991937515
267	437	0.9858630952380952
1287	13673	3.361774744027304
34	390	7.7663772691397
644	8837	0.16359447004608296
1172	712	2.9187396351575456
960	328	0.24943310657596374
1261	1109	1.0279001468428781
1606	333	0.48894903022101943
236	4617	2.5128521488792925
81	1979	4.144353899883585
584	466	1.2488632919066385
838	1705	0.6631679389312978
728	225	2.584514721919302
248	532	0.35995035167563094
806	10222	0.5203720106288752
848	9457	5.237366003062787
939	5666	0.40868334119867866
11	67	0.5185688405797102
1541	51	3.6097560975609753
1414	190	1.3725876329263489
1362	3444	2.093285263632267
614	500	0.2652495378927911
1868	975	1.1417926802542187
963	11454	0.009334889148191366
312	5560	3.952633728052266
183	67	1.391767012041445
681	486	5.502692998204668
1358	190	1.1991434689507494
636	257	1.6176470588235294
1599	6554	2.689138576779026
501	3324	0.6058065192327848
1704	7390	3.1985294117647056
2023	288	0.03965256797583082
1121	12451	0.20594965675057209
753	9818	1.4848095849379548
1172	4332	1.0337202874516307
649	806	0.201765447667087
729	1816	0.07390983000739099
1800	16726	0.4666666666666667
173	1672	0.5573770491803278
1614	3475	0.6738010305192231
1476	531	0.31781683418496265
733	687	0.44203502919099247
658	9009	0.8658294778585591
1393	14286	2.5541561712846352
345	298	1.806167400881057
1952	2460	2.0384204909284955
932	11167	0.25140533429015666
1747	735	1.8954248366013071
1088	4840	0.4787782254286518
893	1104	2.747855517301745
257	9	2.6497461928934007
665	1713	0.5812456678879098
865	2785	0.1990049751243781
727	9620	2.2620904836193447
1471	55	0.6447178500240567
224	878	5.665914221218962
1769	209	5.720287064589533
1693	701	0.004151674508718516
1836	1040	0.3763440860215054
1866	2552	0.18394997394476287
1019	412	2.547169811320755
1254	8431	1.8064952638700948
286	288	2.423112767940354
1293	518	2.0242914979757085
118	2953	2.630541871921182
837	1781	4.007352941176471
1230	13308	1.4457831325301205
202	928	3.227401129943503
1465	1378	1.2474060410421952
1229	327	1.2720588235294117
1336	51	0.6216216216216217
1305	67	0.10866536639732516
1866	192	0.6967170401250651
555	290	1.7078189300411522
1080	1438	0.02869977539306214
532	1198	1.330117160578911
1490	12780	1.7168818747010999
1204	4821	1.6907391673746814
1991	2828	0.6941838649155723
579	3722	3.0672926447574334
1496	2691	0.1178290883123066
164	3613	1.41948776242407
991	506	0.26946728390796654
1617	15590	2.242595204513399
1463	1167	1.2535612535612537
791	2587	2.5773195876288657
980	11522	7.465753424657534
16	648	3.2845894263217095
318	2468	0.03467600124899341
514	1463	0.02060942583161588
1972	2165	1.5329512893982808
1002	296	1.3613861386138615
61	1123	2.6745240253853124
1996	18104	2.128623188405797
43	1098	0.3302034428794992
211	154	1.76996336996337
658	8141	0.8658294778585591
882	157	0.04357233006791274
1356	300	1.1316044931354874
550	1044	4.66067864271457
1918	225	3.1395348837209305
1444	3398	0.7825744135619949
950	2343	2.4594363791631086
593	8372	0.16191376052224704
1607	15536	0.5291576673866091
357	3827	0.5534117647058824
2005	18185	1.5397260273972602
2006	2668	0.6550449022715267
366	163	6.1949317738791425
929	11134	1.9955156950672646
354	4561	0.42704626334519574
1730	2521	1.0923204879401165
763	966	2.2018348623853212
858	1409	0.21586736397017914
403	6551	0.24226110363391656
2086	4997	0.7917059377945335
80	1196	0.02487562189054726
1030	808	4.0894568690095845
534	155	0.19909186168354875
1792	585	1.051617873651772
1575	1412	2.1146953405017923
122	3022	3.9393939393939394
1172	917	3.5378662244333885
1041	11170	0.938337801608579
1695	428	0.6280788177339902
1054	12022	1.0600349361037051
1092	291	0.919342712920202
1522	1043	0.022427238901065294
1135	524	0.020057206641551556
2028	757	1.3728813559322033
853	95	0.43743078626799553
1427	429	0.7127627170271094
689	289	1.534559289790742
912	10993	10.0
1830	1672	0.46690058479532165
2036	263	3.9928057553956835
1161	397	0.874224478285392
1138	12584	1.3184321347586652
1219	3763	2.092050209205021
1721	8553	1.9658119658119657
1147	12658	1.4674735249621784
1518	615	9.05109489051095
585	7	0.2517266448564158
1543	15252	4.6843853820598005
315	154	2.830258990124837
68	531	0.16666666666666666
219	4438	0.7683215130023641
932	1014	0.0932902762827413
473	7271	4.856046065259117
2030	18331	1.7321428571428572
1796	228	1.1634948096885813
1040	923	1.1391541609822646
1931	17688	0.2772963604852686
1647	3171	1.9697923222152296
1918	1382	3.488372093023256
1615	233	0.7225806451612904
351	4491	0.1594030863150755
1929	3289	4.598329048843188
1935	816	2.5967894239848914
536	511	1.1984732824427482
515	2639	0.9501025290498976
1661	199	1.0382513661202186
183	3884	1.4477737328479416
1248	1775	0.13226784238082118
1762	302	0.10503040353786623
304	5477	0.27237354085603116
2097	424	0.547945205479452
1751	2771	1.6447368421052633
1420	1389	1.8459069020866772
1754	2251	0.783740701381509
1705	215	3.712820512820513
465	233	9.489685124864277
559	3071	0.04642525533890436
613	418	0.5454545454545454
754	1519	2.6090993500464252
1746	67	3.2163989856297546
1919	14359	0.9227467811158798
1685	425	0.9983361064891847
508	7561	6.486486486486487
1106	475	0.5155361411027776
1727	233	4.60813492063492
1483	377	0.16203703703703703
749	300	0.8447130811133498
1340	917	1.5010006671114076
582	1568	2.787371624191708
2081	1048	3.1918103448275863
109	2791	0.5191786129407207
726	9569	0.8908045977011494
1215	166	0.6018119068162209
1555	2094	0.3560095200317334
452	1686	0.31746031746031744
1777	16620	0.18691588785046728
955	3503	1.46140350877193
991	154	1.1787466316589512
110	388	2.9539551357733176
1975	1073	3.918417799752781
240	1455	0.5694760820045558
555	295	6.728395061728395
1281	370	2.0
1163	3171	0.229147571035747
657	1876	0.5898525368657835
248	908	0.16549441456350847
965	523	0.8085396320690439
412	4708	0.903954802259887
174	229	0.5429594272076372
1160	371	3.3940345368916796
1888	715	0.6242350061199511
1751	16437	3.6842105263157894
66	98	1.4155251141552512
444	6978	1.2903225806451613
1851	291	0.30153121319199055
1402	2469	1.025236593059937
1296	6811	0.09859591162502582
1478	689	2.589703114564993
69	1966	1.5815255423372987
200	4131	1.0282776349614395
1772	453	1.5145857642940492
478	4793	0.6751163993792033
1666	326	0.4547131216257
425	161	0.01694420099328075
583	1700	4.836448598130842
1183	4821	0.3271804337794185
1733	923	5.701006971340047
20	763	1.3880445795339413
749	65	0.28915752555779417
1888	17422	0.5997552019583843
561	8093	0.7886073041880408
1003	2607	0.5869894099848714
820	10365	2.8125
2069	6298	0.03169412882247634
550	226	2.465069860279441
1853	6409	1.7630057803468207
1214	726	2.2016460905349793
1428	754	0.682543057622794
1850	3570	1.2361793611793612
1498	618	3.1381171297221666
92	306	0.6535947712418301
305	2990	0.7131280388978931
386	6355	1.9955156950672646
998	288	0.017963827383949593
1811	972	0.6430511345384459
1490	835	2.9985652797704447
900	6857	2.5164594001463056
364	5416	1.7599999999999998
1543	5073	0.548172757475083
562	5267	5.331412103746398
1581	2271	0.748151798915722
1353	1044	8.806885168592313
215	3475	2.3636363636363638
281	5157	0.1322314049586777
34	851	1.402262562483557
1855	190	1.0905550146056475
1445	14592	0.13613209204285967
1291	4709	2.6978998384491115
1379	2801	0.6960506218634083
294	5326	9.26829268292683
1458	4468	2.5
579	1281	7.949921752738654
1613	3946	0.4908634897886063
1708	70	1.729106628242075
1815	154	5.110602593440122
1728	2030	0.7325123778088105
440	6295	1.3209943748865904
1606	67	1.0915651781686966
1689	13659	1.842948717948718
784	599	1.360818350898946
180	3826	1.4035087719298245
337	4791	0.20367936925098554
1150	2439	1.0192492781520692
451	461	0.4874123675107749
446	441	0.5290056151955975
266	51	1.7684887459807075
471	230	0.32614413466596526
311	225	3.596082089552239
1147	1121	0.9833585476550681
1470	3691	3.0562347188264063
763	497	3.914373088685015
1808	908	1.400523560209424
2056	4137	3.5714285714285716
699	706	1.7374681393372982
887	2964	2.3095097460129947
1657	2688	3.898678414096916
1815	903	2.6468344774980928
135	352	1.0419745787762342
2071	795	0.005266999935317544
674	4561	0.24157906028749193
486	55	0.10181818181818182
855	84	0.23516436601679236
1868	922	6.243699320622397
747	813	1.3289521723256663
1299	13734	0.5963611859838275
1950	166	4.681955863262656
1228	845	1.2546641791044777
961	419	0.6957013574660633
156	418	0.06499133448873483
575	306	0.30485040797824114
715	917	10.0
2005	18186	1.441095890410959
1677	2829	0.7448203514293207
467	7226	1.972318339100346
645	8844	2.8571428571428568
1587	182	3.659132559560171
70	709	4.535596416784536
1699	291	0.04824722120434836
2057	300	3.5431918008784775
1068	1650	9.317815164784513
1579	439	3.274706867671692
22	837	1.0132651430397954
827	2364	0.34749034749034746
1187	615	2.756756756756757
640	1411	0.29043853342918763
1466	908	2.8473282442748094
1746	3502	2.5274725274725274
1467	493	0.3801598955783978
478	424	0.45783755819968963
884	915	0.31276704836780034
752	9806	1.7416974169741697
1500	1298	0.3683598293912369
455	1983	1.4553314121037464
1351	14054	0.5113986444855206
943	217	1.5596330275229358
1643	15807	0.2021138512887076
460	2346	2.2773333333333334
549	1416	0.3764369975204749
1854	17104	2.6119402985074625
1068	159	0.7582392256280248
120	332	0.07816316560820713
1590	2521	0.46717582060448487
1833	320	0.3635734072022161
186	525	0.09574468085106383
1373	924	10.0
1050	1957	5.229612034837689
2058	1576	0.09916094584286803
680	97	0.44903962623291227
1663	344	0.16541609822646658
1882	17345	2.1340782122905027
1302	204	0.7270233196159122
809	1104	0.022148394241417495
273	498	1.4728353140916808
140	203	1.5313981042654028
1478	532	0.6232165624430818
1547	7077	2.049019607843137
850	10638	0.23354638106754189
1243	1406	3.425414364640884
1275	423	0.6313973548016101
1747	16418	2.679738562091503
1424	1045	4.051565377532229
1591	461	0.5369127516778524
1108	1161	1.420911528150134
1184	3310	0.11792668434043332
66	1884	3.1552511415525113
329	97	1.1707710940654017
531	524	0.1829924650161464
1067	4385	1.5948275862068968
1624	3706	1.5833333333333333
1527	1852	0.2838630052452946
1896	1398	1.1170212765957446
1902	288	0.9749824643441665
2070	18554	0.5245787736668404
1154	8802	8.327501749475157
1905	67	0.026707703757684765
303	712	1.3028878441907321
1164	12829	0.8383035122597747
352	58	0.18661971830985916
466	461	1.8067226890756303
1511	306	0.15160265665607855
1387	5480	4.006024096385542
2081	2612	1.3836206896551726
2021	55	4.281376518218623
280	89	10.0
334	203	1.544970986460348
852	292	3.3895274584929758
1212	13179	1.515270164447925
567	428	1.0698381666123602
1797	1116	0.7548240635641317
229	499	8.923076923076923
1311	3500	2.5057208237986273
1298	317	0.3908969210174029
2067	763	3.6392405063291138
638	4489	0.4650051755713035
595	821	0.47438775168347347
822	1639	1.6122971818958156
1861	4185	2.867231638418079
583	234	7.5
1135	157	0.0037498255895074646
2048	2044	8.064516129032258
619	1520	1.2859329817996257
657	1048	0.7248187953011748
1895	292	0.9536873734404598
1424	823	2.768569674647023
1829	333	0.2616255228409743
385	704	0.337952139286461
1273	1109	9.015679442508711
1622	2475	2.8726708074534164
1761	60	1.0217391304347827
789	707	2.2100456621004567
393	1239	0.08151200286635614
295	942	1.7343173431734318
95	2137	0.14647887323943662
1273	9979	1.681184668989547
1181	2542	4.71882640586797
185	51	1.695501730103806
1587	186	1.5546731826511913
727	9609	2.8861154446177846
1638	15758	3.4722222222222223
824	424	6.0
601	8433	1.95484991317291
1883	12002	5.848903330625507
963	157	0.03500583430571762
515	51	1.8728639781271361
76	367	2.264784946236559
1981	2803	0.3528555838486722
1904	17491	2.348901098901099
487	7395	0.27422854387656703
781	290	1.3175932977913176
1931	5027	0.24263431542461006
1978	1810	2.6668707899571342
1851	681	0.48056537102473496
467	7225	1.972318339100346
1224	582	4.4
1196	860	0.054862842892768084
1997	718	0.20724745594440308
464	7184	0.516404581634634
1813	1243	0.7225433526011561
835	157	0.7862190812720848
1469	67	0.446584938704028
261	230	4.647058823529412
562	892	10.0
1772	206	0.45118630882924937
2052	192	1.4318629578922764
1883	3286	2.9975629569455724
804	327	0.6374079160943937
767	2638	0.01795357122975004
426	175	2.4597445863409217
1702	8794	0.723055934515689
20	776	1.0131712259371835
1755	10164	5.724381625441696
487	333	0.5219382835101254
975	4179	3.6511423550087874
1373	11217	3.2851985559566788
1637	434	3.6884396060134783
1817	689	1.1633875106929
559	706	0.03899721448467967
741	491	0.9945088468578401
2005	18164	4.10958904109589
1789	3706	4.396120150187734
1910	2277	1.5205209753142512
1395	440	7.142857142857143
1838	888	2.220484753713839
1650	1888	1.590280521532991
1679	1191	0.9199205823957645
1772	16588	0.48774795799299886
1171	7837	1.2554112554112553
596	2470	0.08776151516009399
1889	4538	0.13794184497217649
962	1109	1.5584415584415585
871	5245	2.6603159851301115
1629	163	3.0629782224838142
742	9724	1.781818181818182
955	969	0.4596491228070176
908	10973	1.2857142857142856
79	2184	0.003440226071999017
695	8423	3.6231884057971016
698	9370	0.679844512447275
450	1998	0.2700377574917555
136	292	9.531531531531531
365	6170	1.1428571428571428
1701	6824	0.29656607700312176
738	2009	1.009577641701994
2046	198	0.3485744089012517
40	1323	1.362776025236593
856	1977	0.4855150214592275
382	6337	1.91958495460441
665	70	0.14357857213585504
1001	333	0.13089253533149958
1723	10889	7.117117117117116
1145	797	0.45585689555683784
1856	701	1.3316261203585147
895	1360	1.6555851063829787
1615	536	1.4709677419354839
518	797	0.18181818181818182
1926	5027	1.5592365862441484
426	418	5.369239311493614
1625	15686	1.9230769230769231
1733	9635	2.1843532145623548
1108	12370	1.6621983914209115
633	230	2.104347826086957
395	815	1.192504258943782
835	6064	0.2561837455830389
1463	14646	10.0
1730	1797	2.1680066537288605
91	2473	1.7462803445575568
1499	15023	0.32104339102081764
1737	5069	1.3979706877113869
2062	228	0.5414150129421915
1712	16209	0.5187014820042344
132	466	0.24590976698066436
814	1239	0.7940516273849607
53	89	4.321329639889196
2057	1929	4.956076134699854
488	961	5.356037151702786
153	154	0.9645669291338582
497	542	0.06844626967830253
570	2226	0.22369089984748347
2017	969	0.5464684014869888
2023	681	0.4078549848942598
1712	2352	0.6139731827805223
1823	302	1.8389830508474576
20	774	1.043566362715299
1606	300	0.8443843031123139
738	910	0.2166745171926519
176	227	6.555912007332722
603	8492	0.594059405940594
180	3807	2.719298245614035
659	543	0.8478994173566391
1267	154	1.0101679929266136
1986	928	0.3644506215736237
1174	4180	2.013888888888889
848	1424	3.0781010719754978
473	89	3.109404990403071
2058	288	0.34706331045003813
106	2697	10.0
1079	10859	0.5308537616229924
904	1892	0.05121293800539084
190	67	0.29063608309152045
1434	1009	0.6743786411836205
120	191	0.6546165119687347
886	2080	1.2432188065099457
1626	2901	0.032658104947261575
1757	4814	2.6649214659685865
523	7742	3.333333333333333
140	199	2.1149289099526065
1926	2616	2.549513863881887
1100	12332	0.8795180722891566
754	366	2.1541318477251625
444	744	2.0
706	843	0.09646302250803859
1001	966	0.09864364981504316
1193	3640	0.8378897591251662
94	2541	0.3634298693923907
1757	914	2.9476439790575917
275	1013	0.7526881720430108
116	2918	1.5883306320907618
262	4968	1.0458452722063036
2010	540	4.668161434977579
541	1249	0.25254750757367117
349	2426	0.6424676209952284
1356	690	0.17889335737068368
107	707	10.0
1496	436	0.08331349678647942
1076	617	2.201492537313433
1938	629	0.21617521570114723
516	497	1.7528035104826913
248	320	0.32271410839884157
1398	481	2.2591206735266605
2022	707	0.31823178846265116
582	8302	0.7531380753138075
1494	641	0.4819277108433735
2045	208	0.2245088868101029
829	195	5.721003134796239
981	11549	1.265671641791045
842	107	2.3203463203463204
39	1266	2.0625
1841	16966	2.8183716075156577
42	1382	1.1857876712328768
538	293	0.3538812785388128
529	7806	1.6937354988399074
708	1221	2.142857142857143
518	7705	0.11722488038277512
950	2341	0.31881582692855115
1378	602	3.7611607142857144
1381	1747	1.9553072625698322
108	2774	2.0428015564202333
390	475	0.5124763893031117
6	259	4.390243902439025
1261	703	0.948604992657856
1991	1963	1.0131332082551594
665	1001	1.421922962669571
859	2083	0.3825372811757078
368	1633	1.4461454346637506
1921	4324	0.20462205103514683
1556	436	2.3579933632637124
636	8761	0.7567401960784313
1879	1186	2.4160282852091925
813	53	2.0
1820	302	0.23513311769096792
1814	4455	0.31280869278893647
1147	12664	0.7564296520423601
1920	227	1.043227665706052
42	182	2.868150684931507
1471	535	0.016495979105093133
489	4051	0.11035932470603692
1242	11587	0.4269594388533089
2037	468	0.22082018927444796
1745	15975	2.5326797385620914
318	306	0.18126838567601766
92	289	0.26143790849673204
875	646	0.2681409813407049
637	2346	1.1961722488038278
721	1732	0.9353818346136467
1542	994	0.6008192990441511
1633	1767	0.08856971873129862
380	466	0.6005912556402676
598	8412	0.4625362689878819
521	1183	0.23413431916204558
72	485	1.1764705882352942
1656	1400	3.437926330150068
1210	533	0.18846340281143964
1419	1375	2.094662638469285
2054	1673	0.10347638116162869
841	3057	0.03671279299632872
359	2938	1.0568360398114196
735	706	2.0351390922401174
172	1410	2.0425531914893615
1384	65	0.6135865595325054
1192	163	1.5579393788200075
639	2605	1.2241379310344827
2080	616	0.08907223646882471
135	1714	0.7981081879988177
1871	17283	2.7121771217712176
326	536	0.47150259067357514
516	718	0.1340809361287177
250	920	0.9744349759170062
1992	3110	1.6295884315906564
841	536	0.024004518497599547
61	1782	1.541251133272892
269	203	4.188911704312115
1425	690	6.940960833494115
1908	1243	0.3017241379310345
380	308	0.41543488408277585
1984	498	0.7252061959364313
1580	455	4.861013781826676
195	154	0.9135285913528591
1422	157	0.24601366742596809
961	2840	0.4920814479638009
1846	2055	0.5095039928017095
1348	14039	0.24504084014002334
1938	1782	0.28728548402389303
1661	498	6.1429872495446265
1455	6201	0.43722392752863665
852	295	0.7203065134099617
86	839	2.6456477039067856
363	808	2.467833247555327
986	2214	0.23224153119244015
1161	12803	1.4128595600676819
155	1227	1.7676021664204824
1583	1980	0.4488820617852876
1207	1172	1.0508701472556894
540	999	0.7833159708309961
305	464	0.5145867098865478
837	1835	3.5049019607843137
1768	2025	0.056413171819652774
2009	182	0.19880546075085326
1308	3575	0.10658864099482732
735	922	1.0248901903367496
105	2685	1.7782026768642447
746	978	0.5306799336650083
1067	714	1.5545977011494252
1287	13679	0.9215017064846416
1564	157	0.12956419316843346
725	9561	0.19012288430326918
1004	6687	3.902439024390244
1797	8155	0.6186152099886493
1883	735	5.653939886271324
